timestamp, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, temperature.memory, utilization.gpu [%], memory.used [MiB], clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/07/17 09:54:01.556, 1192, 877, 199.13, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.608, 1192, 877, 206.93, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.664, 1192, 877, 190.43, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.716, 1192, 877, 176.64, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.768, 1192, 877, 149.12, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.821, 1192, 877, 164.65, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.873, 1192, 877, 174.72, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.925, 1192, 877, 185.03, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:01.976, 1192, 877, 192.34, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.029, 1192, 877, 110.41, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.082, 1192, 877, 188.51, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.134, 1192, 877, 192.57, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.186, 1192, 877, 197.83, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.238, 1192, 877, 197.09, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.290, 1192, 877, 207.88, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.347, 1192, 877, 202.00, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.399, 1192, 877, 184.67, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.450, 1192, 877, 160.07, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.506, 1192, 877, 162.47, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.557, 1192, 877, 173.28, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.609, 1192, 877, 176.41, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.661, 1192, 877, 187.78, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.713, 1192, 877, 194.48, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.768, 1192, 877, 199.75, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.819, 1192, 877, 143.64, 72, 70, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.871, 1192, 877, 191.26, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.923, 1192, 877, 197.22, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:02.975, 1192, 877, 202.00, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.028, 1192, 877, 202.35, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.080, 1192, 877, 207.88, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.132, 1192, 877, 205.97, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.184, 1192, 877, 188.03, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.236, 1192, 877, 175.20, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.289, 1192, 877, 152.38, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.341, 1192, 877, 149.40, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.393, 1192, 877, 170.04, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.445, 1192, 877, 178.56, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.497, 1192, 877, 187.90, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.550, 1192, 877, 190.04, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.601, 1192, 877, 94.58, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.653, 1192, 877, 178.44, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.705, 1192, 877, 186.82, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.757, 1192, 877, 192.09, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.811, 1192, 877, 198.66, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.863, 1192, 877, 200.23, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.915, 1192, 877, 199.75, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:03.967, 1192, 877, 210.42, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.018, 1192, 877, 198.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.074, 1192, 877, 184.67, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.125, 1192, 877, 173.88, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.177, 1192, 877, 148.64, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.231, 1192, 877, 159.85, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.283, 1192, 877, 171.85, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.334, 1192, 877, 177.72, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.386, 1192, 877, 137.19, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.439, 1192, 877, 144.79, 72, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.491, 1192, 877, 168.71, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.543, 1192, 877, 176.04, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.595, 1192, 877, 180.00, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.647, 1192, 877, 193.17, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.699, 1192, 877, 194.61, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.755, 1192, 877, 200.23, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.806, 1192, 877, 200.57, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.858, 1192, 877, 201.18, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.910, 1192, 877, 207.40, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:04.962, 1192, 877, 197.35, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.016, 1192, 877, 183.36, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.068, 1192, 877, 175.20, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.120, 1192, 877, 152.96, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.174, 1192, 877, 153.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.226, 1192, 877, 177.12, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.278, 1192, 877, 174.72, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.329, 1192, 877, 162.47, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.381, 1192, 877, 147.29, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.434, 1192, 877, 158.41, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.486, 1192, 877, 173.88, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.538, 1192, 877, 174.13, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.590, 1192, 877, 181.32, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.642, 1192, 877, 193.04, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.698, 1192, 877, 197.35, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.749, 1192, 877, 201.32, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.801, 1192, 877, 203.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.853, 1192, 877, 202.00, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.905, 1192, 877, 208.22, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:05.960, 1192, 877, 201.66, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.011, 1192, 877, 183.95, 72, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.063, 1192, 877, 206.11, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.120, 1192, 877, 209.66, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.172, 1192, 877, 198.92, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.223, 1192, 877, 175.20, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.279, 1192, 877, 161.88, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.331, 1192, 877, 152.00, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.383, 1192, 877, 145.75, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.435, 1192, 877, 169.19, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.487, 1192, 877, 171.96, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.539, 1192, 877, 177.24, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.591, 1192, 877, 181.80, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.643, 1192, 877, 191.86, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.694, 1192, 877, 191.74, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.746, 1192, 877, 194.35, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.802, 1192, 877, 128.14, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.854, 1192, 877, 188.38, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.905, 1192, 877, 188.13, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:06.958, 1192, 877, 192.57, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.009, 1192, 877, 195.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.063, 1192, 877, 201.05, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.115, 1192, 877, 202.75, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.167, 1192, 877, 202.62, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.219, 1192, 877, 204.40, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.270, 1192, 877, 210.48, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.325, 1192, 877, 202.14, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.377, 1192, 877, 190.30, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.428, 1192, 877, 173.28, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.484, 1192, 877, 156.22, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.536, 1192, 877, 150.18, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.588, 1192, 877, 145.66, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.639, 1192, 877, 188.51, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.691, 1192, 877, 178.08, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.746, 1192, 877, 173.28, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.798, 1192, 877, 162.84, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.849, 1192, 877, 151.04, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.902, 1192, 877, 143.45, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:07.953, 1192, 877, 150.46, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.005, 1192, 877, 164.65, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.057, 1192, 877, 164.76, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.108, 1192, 877, 177.84, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.160, 1192, 877, 173.05, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.212, 1192, 877, 184.91, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.267, 1192, 877, 194.74, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.319, 1192, 877, 192.21, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.371, 1192, 877, 193.17, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.423, 1192, 877, 98.43, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.474, 1192, 877, 175.68, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.527, 1192, 877, 185.03, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.579, 1192, 877, 191.86, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.631, 1192, 877, 192.34, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.682, 1192, 877, 190.43, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.734, 1192, 877, 196.87, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.789, 1192, 877, 205.49, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.841, 1192, 877, 201.18, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.893, 1192, 877, 199.75, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.945, 1192, 877, 200.70, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:08.997, 1192, 877, 205.01, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.051, 1192, 877, 208.08, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.103, 1192, 877, 202.14, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.155, 1192, 877, 179.04, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.211, 1192, 877, 174.24, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.263, 1192, 877, 199.88, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.315, 1192, 877, 204.74, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.367, 1192, 877, 209.32, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.419, 1192, 877, 188.86, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.474, 1192, 877, 181.92, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.525, 1192, 877, 179.04, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.577, 1192, 877, 165.72, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.632, 1192, 877, 157.18, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.684, 1192, 877, 150.56, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.735, 1192, 877, 142.96, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.787, 1192, 877, 144.22, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.839, 1192, 877, 153.99, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.891, 1192, 877, 160.81, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.943, 1192, 877, 162.36, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:09.994, 1192, 877, 170.04, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.046, 1192, 877, 153.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.098, 1192, 877, 152.96, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.152, 1192, 877, 146.24, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.204, 1192, 877, 144.41, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.256, 1192, 877, 144.31, 73, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.308, 1192, 877, 151.04, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.359, 1192, 877, 164.17, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.413, 1192, 877, 168.97, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.465, 1192, 877, 175.44, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.517, 1192, 877, 173.65, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.569, 1192, 877, 177.00, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.620, 1192, 877, 186.82, 73, 71, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.676, 1192, 877, 189.34, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.728, 1192, 877, 193.78, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.780, 1192, 877, 191.26, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.832, 1192, 877, 192.21, 74, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.884, 1192, 877, 145.75, 73, 72, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.935, 1192, 877, 208.70, 74, 73, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:10.987, 1192, 877, 210.76, 74, 74, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.039, 1192, 877, 213.63, 74, 74, 97, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.091, 1192, 877, 212.87, 74, 74, 97, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.143, 1192, 877, 207.61, 74, 75, 97, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.199, 1192, 877, 209.66, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.251, 1192, 877, 216.69, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.328, 1192, 877, 210.14, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.383, 1192, 877, 208.70, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.435, 1192, 877, 214.11, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.487, 1192, 877, 209.66, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.544, 1192, 877, 217.31, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.595, 1192, 877, 213.82, 74, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.647, 1192, 877, 212.39, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.705, 1192, 877, 217.17, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.756, 1192, 877, 211.29, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.808, 1192, 877, 213.96, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.866, 1192, 877, 215.40, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.917, 1192, 877, 212.05, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:11.969, 1192, 877, 208.22, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.026, 1192, 877, 183.95, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.078, 1192, 877, 210.14, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.130, 1192, 877, 213.96, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.187, 1192, 877, 213.82, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.238, 1192, 877, 209.66, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.335, 1192, 877, 211.57, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.391, 1192, 877, 210.33, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.443, 1192, 877, 208.02, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.495, 1192, 877, 211.91, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.551, 1192, 877, 204.88, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.602, 1192, 877, 185.63, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.654, 1192, 877, 210.76, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.706, 1192, 877, 211.24, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.758, 1192, 877, 208.84, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.812, 1192, 877, 210.76, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.864, 1192, 877, 212.67, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.916, 1192, 877, 210.28, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:12.973, 1192, 877, 212.05, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.025, 1192, 877, 210.28, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.076, 1192, 877, 210.14, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.134, 1192, 877, 210.48, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.185, 1192, 877, 181.55, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.237, 1192, 877, 214.59, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.294, 1192, 877, 211.57, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.345, 1192, 877, 208.70, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.397, 1192, 877, 210.00, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.454, 1192, 877, 207.61, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.506, 1192, 877, 208.08, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.558, 1192, 877, 207.13, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.615, 1192, 877, 211.24, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.667, 1192, 877, 216.21, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.719, 1192, 877, 208.22, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.775, 1192, 877, 190.17, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.827, 1192, 877, 214.44, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.879, 1192, 877, 211.09, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.936, 1192, 877, 210.48, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:13.987, 1192, 877, 211.57, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.039, 1192, 877, 212.24, 75, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.097, 1192, 877, 210.95, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.149, 1192, 877, 209.52, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.200, 1192, 877, 205.83, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.257, 1192, 877, 207.88, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.309, 1192, 877, 203.44, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.361, 1192, 877, 188.51, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.416, 1192, 877, 213.96, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.468, 1192, 877, 212.53, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.520, 1192, 877, 211.57, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.572, 1192, 877, 207.88, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.624, 1192, 877, 214.30, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.680, 1192, 877, 211.24, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.732, 1192, 877, 206.17, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.783, 1192, 877, 204.53, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.841, 1192, 877, 208.70, 75, 76, 100, 14342, Not Active, Not Active, Not Active
