timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 22:02:45.924, 1, ${V100_GPU_1_UUID}, 149.66, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:46.126, 1, ${V100_GPU_1_UUID}, 145.15, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:46.329, 1, ${V100_GPU_1_UUID}, 143.04, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:46.531, 1, ${V100_GPU_1_UUID}, 146.88, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:46.732, 1, ${V100_GPU_1_UUID}, 144.86, 150.00, 1065, 877, 99, 11736, 59
2026/07/13 22:02:46.935, 1, ${V100_GPU_1_UUID}, 144.96, 150.00, 1065, 877, 99, 11736, 59
2026/07/13 22:02:47.139, 1, ${V100_GPU_1_UUID}, 142.46, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:47.340, 1, ${V100_GPU_1_UUID}, 145.54, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:47.545, 1, ${V100_GPU_1_UUID}, 144.10, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:47.746, 1, ${V100_GPU_1_UUID}, 149.08, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:47.950, 1, ${V100_GPU_1_UUID}, 145.92, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:48.153, 1, ${V100_GPU_1_UUID}, 143.33, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:48.354, 1, ${V100_GPU_1_UUID}, 143.81, 150.00, 1050, 877, 99, 11736, 59
2026/07/13 22:02:48.559, 1, ${V100_GPU_1_UUID}, 145.44, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:48.761, 1, ${V100_GPU_1_UUID}, 149.38, 150.00, 1072, 877, 99, 11736, 59
2026/07/13 22:02:48.962, 1, ${V100_GPU_1_UUID}, 145.73, 150.00, 1080, 877, 99, 11736, 59
2026/07/13 22:02:49.164, 1, ${V100_GPU_1_UUID}, 144.00, 150.00, 1057, 877, 99, 11736, 59
2026/07/13 22:02:49.371, 1, ${V100_GPU_1_UUID}, 142.65, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:49.576, 1, ${V100_GPU_1_UUID}, 147.36, 150.00, 1065, 877, 99, 11736, 59
2026/07/13 22:02:49.780, 1, ${V100_GPU_1_UUID}, 147.46, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:49.984, 1, ${V100_GPU_1_UUID}, 148.32, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:50.187, 1, ${V100_GPU_1_UUID}, 146.12, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:50.390, 1, ${V100_GPU_1_UUID}, 146.50, 150.00, 1065, 877, 98, 11736, 60
2026/07/13 22:02:50.593, 1, ${V100_GPU_1_UUID}, 148.22, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:50.795, 1, ${V100_GPU_1_UUID}, 143.04, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:50.998, 1, ${V100_GPU_1_UUID}, 147.26, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:51.200, 1, ${V100_GPU_1_UUID}, 143.62, 150.00, 1065, 877, 99, 11736, 60
2026/07/13 22:02:51.403, 1, ${V100_GPU_1_UUID}, 143.04, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:51.606, 1, ${V100_GPU_1_UUID}, 148.80, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:51.809, 1, ${V100_GPU_1_UUID}, 145.82, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:52.010, 1, ${V100_GPU_1_UUID}, 143.71, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:52.214, 1, ${V100_GPU_1_UUID}, 144.29, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:52.416, 1, ${V100_GPU_1_UUID}, 146.88, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:52.621, 1, ${V100_GPU_1_UUID}, 146.02, 150.00, 1065, 877, 99, 11736, 60
2026/07/13 22:02:52.823, 1, ${V100_GPU_1_UUID}, 143.42, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:53.024, 1, ${V100_GPU_1_UUID}, 143.23, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:53.226, 1, ${V100_GPU_1_UUID}, 144.38, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:53.432, 1, ${V100_GPU_1_UUID}, 145.82, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:53.635, 1, ${V100_GPU_1_UUID}, 144.00, 150.00, 1072, 877, 99, 11736, 60
2026/07/13 22:02:53.836, 1, ${V100_GPU_1_UUID}, 146.88, 150.00, 1057, 877, 99, 11736, 60
2026/07/13 22:02:54.040, 1, ${V100_GPU_1_UUID}, 146.88, 150.00, 1065, 877, 99, 11736, 60
2026/07/13 22:02:54.243, 1, ${V100_GPU_1_UUID}, 146.40, 150.00, 1050, 877, 99, 11736, 60
2026/07/13 22:02:54.445, 1, ${V100_GPU_1_UUID}, 148.60, 150.00, 1080, 877, 99, 11736, 60
2026/07/13 22:02:54.646, 1, ${V100_GPU_1_UUID}, 146.50, 150.00, 1080, 877, 99, 11736, 60
2026/07/13 22:02:54.848, 1, ${V100_GPU_1_UUID}, 46.42, 150.00, 1312, 877, 99, 354, 59
